0 0.5 0.499997 2.13941e-09 0s
1 0.502693 0.500013 3.62529e-08 6.43227s
2 0.5096 0.500091 5.83756e-07 6.70975s
3 0.539314 0.501088 2.6358e-05 6.59264s
4 0.57345 0.503453 9.48186e-05 6.67256s
5 0.57345 0.507903 0.000169227 7.04033s
6 0.614459 0.51328 0.00032612 6.89954s
7 0.614459 0.51683 0.000414635 7.14561s
8 0.623569 0.520128 0.000574621 6.95396s
9 0.623569 0.523644 0.000673375 7.05811s
10 0.623569 0.524995 0.000758933 6.97802s
11 0.631429 0.526368 0.000846248 6.9018s
12 0.631429 0.52904 0.000942282 7.05875s
13 0.694205 0.5342 0.00117207 7.09577s
14 0.694205 0.535343 0.00144362 7.06287s
15 0.694205 0.536117 0.00157262 7.11714s
16 0.694205 0.539961 0.00161135 7.30503s
17 0.694205 0.538655 0.00172612 7.31863s
18 0.694205 0.542309 0.00180506 8.08551s
19 0.694205 0.544109 0.00213338 7.16242s
20 0.694205 0.543692 0.00221072 7.13088s
21 0.694205 0.546373 0.00242856 7.07526s
22 0.694205 0.54654 0.00262079 6.93216s
23 0.694205 0.548634 0.00268497 7.10883s
24 0.694205 0.55069 0.002861 7.12033s
25 0.744162 0.554193 0.00307806 7.10485s
26 0.744162 0.55351 0.00326632 7.02188s
27 0.744162 0.553298 0.00341887 7.14169s
28 0.744162 0.559202 0.00382822 7.1394s
29 0.754374 0.563918 0.00391998 7.22547s
30 0.754374 0.568342 0.00415979 7.35807s
31 0.754374 0.573101 0.00478985 7.27137s
32 0.754374 0.591321 0.00433184 7.17945s
33 0.758593 0.599828 0.00476786 7.12857s
34 0.758593 0.617162 0.00372373 7.37544s
35 0.758593 0.619376 0.00424177 7.21105s
36 0.758593 0.626971 0.0044576 7.24183s
37 0.758593 0.622451 0.0051438 7.24247s
38 0.758593 0.626906 0.00468539 7.35128s
39 0.779663 0.633875 0.0045957 7.26042s
40 0.779663 0.625426 0.00570309 7.21097s
41 0.779663 0.64312 0.00419713 7.2197s
42 0.779663 0.624829 0.00637395 7.17776s
43 0.779663 0.641296 0.00438012 7.25638s
44 0.779663 0.629122 0.00614053 7.08023s
45 0.779663 0.629199 0.00626243 7.21803s
46 0.779663 0.636527 0.00522435 7.19636s
47 0.779663 0.631832 0.00603951 7.24527s
48 0.779663 0.631638 0.00647582 7.19191s
49 0.779663 0.631446 0.00664284 7.20297s
50 0.779663 0.635172 0.006161 7.11745s
51 0.779663 0.63654 0.00589006 7.34018s
52 0.779663 0.634832 0.00648416 7.2797s
53 0.779663 0.646303 0.00518754 7.53855s
54 0.779663 0.639899 0.00588772 7.43355s
55 0.779663 0.638693 0.00647095 7.19405s
56 0.779663 0.63427 0.00668131 7.29978s
57 0.779663 0.636478 0.00636323 7.31109s
58 0.779663 0.632972 0.00706669 7.16995s
59 0.779663 0.643153 0.00557507 8.84995s
60 0.779663 0.639517 0.00654768 7.32478s
