326  87
345  83
349  42
351  51
360  39
361  6
362  62
362  80
365  86
368  76
369  87
380  83
385  12
390  29
403  87
406  66
407  51
414  80
414  83
416  32
417  57
424  66
426  86
432  87
433  89
440  32
443  39
443  57
445  12
446  66
447  6
447  83
449  42
454  62
459  87
461  60
463  80
468  75
471  89
472  23
472  66
472  86
473  32
473  76
474  83
475  52
478  51
479  57
484  87
492  12
498  83
500  80
504  66
507  87
512  86
514  39
518  6
520  83
526  62
527  51
530  29
530  87
532  80
535  61
539  42
541  83
542  12
552  76
556  86
562  83
563  80
583  83
589  51
594  39
594  80
596  6
603  83
615  62
622  83
623  80
640  83
645  51
648  80
650  76
652  87
657  83
659  12
661  86
662  6
662  23
662  39
665  29
665  87
668  66
671  80
672  42
673  32
673  62
673  83
674  57
676  12
676  45
678  87
678  89
680  66
680  86
682  21
682  23
682  58
684  51
684  85
684  94
686  45
687  32
688  12
688  83
689  57
691  11
691  87
692  68
693  21
693  58
693  66
693  80
696  45
696  85
696  94
697  23
697  89
698  34
700  11
700  86
701  68
702  12
702  61
703  32
703  42
703  47
703  83
704  87
705  21
705  58
705  60
706  22
707  23
707  34
707  45
707  57
708  39
708  66
708  76
708  85
708  94
710  11
711  68
711  90
713  6
714  47
714  80
717  12
717  34
717  87
717  89
718  21
718  23
718  58
718  83
719  22
719  45
719  52
719  86
720  19
720  85
720  94
721  11
722  32
722  68
723  51
724  27
724  66
725  75
726  47
728  13
728  34
728  57
728  90
729  23
729  56
730  87
731  62
732  11
732  21
732  45
732  83
733  12
733  22
733  58
733  68
733  85
733  94
735  80
736  13
736  18
736  56
736  92
737  89
738  47
738  67
739  34
739  37
739  86
740  61
741  23
741  66
741  93
743  32
743  87
744  11
744  13
744  56
745  28
745  29
745  67
745  68
746  22
746  83
746  85
746  90
746  92
746  94
746  96
747  40
747  45
748  17
748  21
748  73
749  58
750  3
750  99
751  12
751  18
752  34
752  42
752  47
752  56
753  13
753  37
753  57
753  67
754  23
754  50
755  28
755  80
755  93
756  19
756  87
756  92
756  96
757  11
757  89
758  4
758  39
758  68
759  40
759  85
759  86
759  94
760  66
760  83
761  17
761  22
761  56
761  67
761  73
762  13
762  61
764  45
764  99
765  3
765  90
766  28
766  34
766  96
767  21
767  92
768  18
768  23
768  47
768  51
768  58
769  32
769  37
769  87
770  56
770  67
770  93
771  12
772  6
772  11
772  13
772  85
772  94
773  40
773  68
774  27
774  50
774  83
775  73
775  80
776  17
777  22
777  96
778  89
778  92
778  99
779  28
779  67
779  86
780  56
781  66
782  3
782  34
782  57
782  87
783  13
783  23
783  45
784  90
785  76
785  85
785  94
786  47
786  93
788  83
788  96
789  11
789  18
789  37
789  67
789  92
790  21
790  40
790  58
790  68
791  56
791  60
791  62
792  61
792  73
793  12
793  28
793  99
794  17
794  80
795  13
795  87
798  22
798  85
798  94
799  86
799  89
799  96
800  34
800  67
800  92
801  23
801  32
801  83
802  50
803  56
803  93
804  3
804  90
805  66
806  45
808  11
808  13
808  47
808  87
808  99
809  68
810  28
810  96
811  40
811  85
811  92
811  94
812  51
813  67
813  73
813  80
814  4
814  83
815  39
815  42
816  37
816  56
817  12
817  17
819  18
819  21
819  58
819  86
820  57
821  87
821  89
821  93
822  23
822  34
822  96
823  13
823  92
824  99
825  22
825  85
825  90
825  94
827  67
827  83
830  6
831  28
831  56
832  11
832  68
832  80
