0 0.62271 0.497003 0.00101195 0s
1 0.664367 0.531916 0.000673832 2.88373s
2 0.664367 0.55381 0.00116588 3.17901s
3 0.669828 0.58347 0.00152867 2.78039s
4 0.673927 0.620972 0.000981666 2.74789s
5 0.697889 0.622467 0.0015859 2.82741s
6 0.7064 0.625067 0.00187371 2.76392s
7 0.70668 0.636136 0.00220024 2.7342s
8 0.70668 0.644126 0.00230884 2.7696s
9 0.707783 0.646544 0.00267037 2.77275s
10 0.707783 0.658116 0.00228757 2.84282s
11 0.707783 0.607676 0.00578667 2.76039s
12 0.707783 0.612178 0.00577678 2.79583s
13 0.707783 0.628681 0.00543717 2.77972s
14 0.707783 0.661655 0.00453371 2.8132s
15 0.707783 0.671016 0.00346468 2.78688s
16 0.707827 0.681161 0.00267893 2.78949s
17 0.708474 0.693635 0.00150206 2.73846s
18 0.708474 0.696009 0.00122607 2.7915s
19 0.708474 0.691991 0.00163357 2.74799s
20 0.708474 0.683396 0.00266702 2.81178s
21 0.708635 0.66503 0.0027771 2.7916s
22 0.708635 0.651782 0.00367945 2.81124s
23 0.708635 0.661685 0.00314501 2.86702s
24 0.708635 0.658567 0.0034294 2.74829s
25 0.71116 0.662739 0.00317679 2.7734s
26 0.71116 0.660163 0.00297432 2.82088s
27 0.71116 0.662113 0.00272791 2.81367s
28 0.71116 0.65557 0.00354928 2.79827s
29 0.71767 0.664718 0.00247389 2.81864s
30 0.71767 0.660573 0.00323988 2.75118s
31 0.71767 0.688345 0.00217275 2.76805s
32 0.71767 0.690389 0.00237592 2.74972s
33 0.71767 0.694196 0.00224246 2.79403s
34 0.71767 0.68885 0.00326663 2.79696s
35 0.71767 0.696582 0.00226826 2.7595s
36 0.71767 0.699204 0.00180532 2.75857s
37 0.71767 0.690025 0.00298865 2.76323s
38 0.71767 0.696414 0.00239419 2.84871s
39 0.71767 0.69742 0.00222335 2.78936s
40 0.71767 0.695957 0.00254284 2.84329s
41 0.717684 0.664576 0.00354714 2.7963s
42 0.717684 0.661029 0.00378771 2.79893s
43 0.717684 0.661983 0.00374985 2.83542s
44 0.717684 0.665993 0.00299265 2.75391s
45 0.720382 0.660281 0.00335689 2.83271s
46 0.721457 0.65709 0.00412521 2.74619s
47 0.729423 0.65629 0.00461634 2.82382s
