76  34
76  85
78  20
93  7
95  15
108  22
113  63
114  16
114  76
115  85
116  3
126  32
137  11
147  85
148  34
150  26
156  20
171  7
174  22
175  85
185  15
194  8
196  26
198  22
203  23
203  89
204  85
206  33
217  8
228  89
231  27
234  83
236  38
239  35
241  23
242  81
251  83
254  27
255  8
260  38
264  11
265  25
267  35
269  28
269  81
269  83
270  17
534  83
538  38
539  81
540  27
541  35
542  11
544  83
552  38
553  17
553  81
554  83
555  27
555  28
557  35
558  11
564  83
568  38
568  81
572  27
573  19
576  83
583  35
