24  37
28  8
28  71
29  74
30  5
31  42
36  23
42  25
47  49
51  89
53  24
54  19
54  90
55  77
57  2
59  96
61  94
64  56
65  84
66  71
70  74
75  60
77  83
79  5
80  30
91  1
97  78
108  37
110  54
110  70
113  13
116  48
118  25
121  66
121  72
122  77
123  58
123  83
125  21
130  19
135  1
136  45
137  64
139  37
141  71
145  89
157  77
157  83
159  70
178  48
179  90
182  37
186  85
189  83
199  1
199  72
202  42
203  77
207  95
217  9
219  83
223  19
234  37
240  70
247  83
252  77
263  1
264  45
265  96
273  48
274  83
284  37
293  19
293  74
295  89
298  5
298  77
299  71
299  83
301  24
302  25
304  49
304  72
313  74
314  70
317  81
322  71
323  5
323  83
324  1
325  19
328  25
331  24
331  37
336  74
339  90
341  77
342  49
346  83
349  71
355  5
355  48
356  8
361  25
361  81
364  19
365  74
368  83
368  89
374  24
376  37
378  64
380  1
382  71
383  70
383  77
389  83
392  45
392  72
398  5
401  74
405  25
408  49
408  81
410  19
410  83
420  37
422  71
425  77
430  37
430  83
431  23
431  48
432  84
432  94
434  1
435  76
436  8
436  96
439  24
439  46
441  37
442  23
442  53
443  74
443  89
445  84
445  94
448  70
449  83
451  5
451  8
452  37
452  81
453  76
455  23
455  25
457  19
457  96
458  94
459  84
461  77
462  46
464  37
464  71
467  8
468  83
469  23
470  53
471  94
473  84
474  76
476  37
477  72
478  96
484  1
484  23
484  94
485  74
486  8
487  83
487  84
489  37
492  81
496  90
497  46
497  49
498  94
500  48
500  96
501  77
501  84
502  23
503  19
503  37
503  76
504  5
505  25
505  83
506  24
506  71
509  8
511  45
511  70
512  94
514  89
515  84
518  37
518  53
522  83
522  96
523  23
526  94
527  74
529  84
531  88
532  1
533  37
533  81
534  77
539  83
540  8
540  94
543  84
545  19
545  64
545  96
548  71
548  76
549  23
549  37
552  72
554  94
555  25
556  83
557  5
557  84
563  46
563  70
565  37
565  48
568  77
568  94
568  96
570  74
571  24
571  81
571  84
572  83
576  1
577  49
578  8
580  23
581  89
582  37
582  94
585  19
585  84
588  83
589  71
591  96
596  94
599  84
600  37
601  77
604  25
604  83
607  45
608  81
609  5
613  74
615  70
617  94
619  1
619  72
619  83
624  48
625  19
632  71
634  83
635  77
636  42
637  24
640  96
642  85
645  81
646  89
649  83
653  25
653  90
655  74
656  49
662  5
664  1
664  83
667  19
669  70
669  77
675  71
679  83
681  81
689  48
691  72
693  83
697  74
701  24
701  25
701  45
701  77
705  19
706  1
707  83
708  89
709  37
709  84
709  94
711  5
712  71
714  81
715  64
716  96
717  23
718  37
719  70
719  84
719  94
720  8
721  83
724  76
727  37
727  49
728  89
728  90
729  84
729  94
730  13
730  77
731  21
731  23
731  53
731  58
731  66
731  74
732  46
732  96
734  30
735  83
735  89
735  90
736  8
737  37
738  71
739  25
739  84
739  94
740  13
740  19
740  49
740  56
741  21
741  42
741  48
741  58
741  66
742  89
742  90
742  95
743  3
743  81
743  85
744  1
744  83
745  76
746  23
746  33
746  71
747  5
747  30
747  37
748  8
748  26
748  56
748  96
749  42
749  74
749  84
749  89
749  90
749  94
750  13
750  24
750  72
751  54
751  66
751  95
752  15
752  21
752  55
752  58
752  85
753  83
754  3
754  49
754  71
755  5
755  8
756  30
756  42
756  56
756  89
756  90
757  37
757  60
757  77
758  2
758  74
759  64
759  84
759  94
760  33
760  54
760  95
760  96
761  42
761  78
761  85
761  98
762  8
762  13
762  66
762  83
763  5
763  9
763  23
763  31
763  46
763  55
763  71
763  89
763  90
764  7
764  21
764  58
765  2
765  26
765  53
765  56
765  60
766  30
766  42
766  70
767  3
767  74
767  88
768  34
768  37
768  96
769  84
769  94
770  8
770  15
770  19
770  49
770  54
770  78
770  85
770  89
770  90
770  95
771  5
771  42
771  76
771  81
771  83
772  2
772  71
773  9
774  31
774  56
774  60
774  66
775  13
775  55
776  7
776  21
776  25
776  96
777  30
777  33
777  42
777  58
777  74
777  89
777  90
778  8
779  37
779  78
779  84
779  94
779  98
780  1
780  2
780  5
780  83
780  85
780  95
781  54
782  3
782  23
782  71
783  34
783  42
783  60
784  9
784  56
784  89
784  90
784  96
785  77
786  8
786  26
786  31
787  45
787  74
788  2
788  49
788  66
789  5
789  7
789  13
789  30
789  42
789  55
789  78
789  83
789  91
789  94
790  84
790  85
790  95
791  21
791  37
791  48
791  58
791  89
791  90
792  24
792  71
792  96
793  15
793  54
793  60
794  56
795  8
795  42
796  9
797  2
798  33
798  74
798  83
798  89
798  90
799  3
799  5
799  81
799  98
800  31
800  78
800  85
800  94
800  95
800  96
801  42
801  84
802  30
802  34
803  19
803  37
803  71
804  23
804  60
805  7
805  8
805  55
805  66
805  89
805  90
806  13
806  46
806  54
806  56
806  76
807  2
807  83
808  21
808  42
808  58
808  96
810  5
810  9
810  49
810  74
810  85
810  95
811  94
812  72
812  84
812  89
812  90
813  78
814  70
815  8
815  42
815  71
816  31
816  37
816  60
816  77
816  83
817  26
817  30
817  96
818  2
818  25
819  56
819  89
819  90
820  1
820  85
820  95
821  3
821  98
822  5
822  42
822  54
822  94
823  74
823  84
825  7
825  55
825  66
825  83
826  8
826  64
826  89
826  90
826  96
827  9
827  78
827  81
828  13
828  34
828  71
829  21
830  2
830  33
830  42
830  58
830  60
830  85
830  95
831  37
832  15
832  23
832  53
833  89
833  90
833  94
