0 0.522912 0.49875 0.000224803
1 0.522912 0.500046 1.00551e-05
2 0.522912 0.500167 6.25644e-06
3 0.522912 0.50026 5.33236e-06
4 0.522912 0.500116 7.48423e-06
5 0.522912 0.50026 5.33236e-06
6 0.522912 0.500074 8.89338e-06
7 0.538549 0.500742 2.07982e-05
8 0.538549 0.500557 2.45093e-05
9 0.538549 0.501103 3.32302e-05
10 0.538549 0.501179 3.9974e-05
11 0.538549 0.500902 4.74402e-05
12 0.538549 0.501207 3.73931e-05
13 0.538549 0.501207 3.73931e-05
14 0.538549 0.500519 0.000108494
15 0.538549 0.501207 3.73931e-05
16 0.538549 0.501207 3.73931e-05
17 0.547523 0.5019 6.18151e-05
18 0.547523 0.501351 6.35214e-05
19 0.602953 0.502262 0.000163165
20 0.643606 0.504214 0.000376465
21 0.643606 0.503565 0.000354283
22 0.643606 0.503454 0.000409193
23 0.643606 0.503578 0.000357717
24 0.643606 0.50305 0.000385487
25 0.643606 0.502985 0.00038861
26 0.643606 0.503415 0.000359875
27 0.643606 0.503237 0.000366904
28 0.643606 0.503469 0.00035813
29 0.643606 0.501871 0.000588454
30 0.643606 0.502958 0.000434428
31 0.643606 0.503472 0.000358079
32 0.643606 0.503694 0.000359897
33 0.643606 0.504049 0.000371247
34 0.643606 0.503507 0.000357716
35 0.643606 0.503647 0.000372385
36 0.643606 0.503674 0.000358756
37 0.643606 0.504485 0.000426559
38 0.643606 0.503823 0.000367073
39 0.643606 0.503541 0.000361104
40 0.643606 0.503813 0.000427222
41 0.643606 0.504182 0.000387705
42 0.643606 0.503904 0.000422474
43 0.643606 0.503845 0.00039366
44 0.643606 0.503511 0.000386296
45 0.643606 0.503176 0.000408114
46 0.643606 0.503712 0.000380907
47 0.643606 0.503926 0.000381446
48 0.643606 0.503907 0.00038325
49 0.643606 0.504422 0.000391996
50 0.643606 0.503039 0.000484331
51 0.643606 0.503297 0.000492798
52 0.643606 0.5028 0.000432101
53 0.643606 0.502886 0.000432238
54 0.643606 0.502873 0.00045747
55 0.643606 0.504061 0.00039048
56 0.643606 0.503712 0.000380907
57 0.643606 0.504055 0.000390138
58 0.643606 0.504002 0.000387155
59 0.643606 0.503712 0.000380907
60 0.643606 0.503771 0.000380708
61 0.643606 0.501376 0.00094388
62 0.643606 0.505184 0.000545763
63 0.643606 0.50535 0.000585392
64 0.643606 0.50568 0.000629494
65 0.643606 0.504262 0.000585632
66 0.643606 0.505178 0.000565375
67 0.643606 0.504738 0.000559973
68 0.643606 0.505389 0.00059603
69 0.643606 0.504698 0.000560519
70 0.643606 0.504721 0.000560164
71 0.643606 0.504713 0.00056743
72 0.643606 0.505245 0.00057114
73 0.643606 0.504722 0.000560155
74 0.643606 0.504738 0.000559973
75 0.643606 0.504738 0.000559973
76 0.643606 0.504738 0.000559973
77 0.643606 0.504398 0.000574791
78 0.643606 0.504952 0.000566145
79 0.643606 0.504738 0.000559973
80 0.643606 0.505106 0.000569995
81 0.643606 0.50549 0.000591288
82 0.643606 0.504738 0.000559973
83 0.643606 0.504738 0.000559973
84 0.643606 0.504738 0.000559973
85 0.643606 0.504598 0.000563297
86 0.643606 0.504894 0.000574031
87 0.643606 0.505263 0.000577397
88 0.643606 0.504486 0.000568757
89 0.643606 0.504738 0.000559973
90 0.643606 0.504738 0.000559973
91 0.643606 0.504655 0.000561457
92 0.643606 0.504738 0.000559973
93 0.643606 0.504738 0.000559973
94 0.643606 0.504399 0.000574742
95 0.643606 0.504557 0.000565006
96 0.643606 0.505575 0.000647618
97 0.643606 0.504196 0.000598837
98 0.643606 0.503447 0.000745296
99 0.643606 0.504752 0.000562507
100 0.643606 0.50446 0.000572529
101 0.643606 0.505426 0.000641901
102 0.643606 0.50501 0.000566681
103 0.643606 0.504752 0.000562507
104 0.643606 0.504752 0.000562507
