61  16
61  23
66  11
66  28
76  10
77  29
80  8
82  31
119  13
119  26
121  81
128  1
150  80
157  5
157  16
157  19
159  10
160  34
170  81
190  23
194  8
207  32
212  81
228  10
228  59
229  60
231  16
245  1
249  80
249  81
285  81
297  29
303  8
309  23
313  10
320  81
325  16
335  80
337  19
354  81
388  81
396  1
419  80
422  81
423  10
447  16
456  8
456  81
478  23
482  28
488  80
490  11
490  81
492  30
495  12
495  33
498  13
498  34
499  8
506  9
507  28
509  80
510  15
520  30
524  81
527  33
529  13
532  12
532  80
533  8
552  5
556  80
557  10
557  28
558  81
563  34
564  32
571  29
579  88
580  31
580  38
580  80
586  20
588  30
592  81
592  89
596  16
596  23
596  29
600  88
601  7
606  80
609  8
609  31
612  38
617  1
624  88
625  81
626  19
628  13
630  18
632  80
638  12
638  29
640  11
640  14
641  89
643  99
647  33
649  21
650  88
651  85
652  20
656  81
658  80
660  13
661  18
670  87
677  88
681  23
682  99
684  11
684  80
686  31
689  81
696  12
707  88
709  10
711  80
714  89
715  85
722  28
724  81
728  8
732  15
733  9
734  38
734  99
738  80
739  88
740  6
740  89
741  11
741  26
741  27
743  13
744  60
745  14
745  31
751  59
753  30
755  24
758  81
759  16
765  80
772  5
777  9
781  18
791  81
792  80
796  99
809  34
819  80
820  26
820  89
822  28
823  21
825  27
825  81
827  87
827  88
828  11
832  25
833  85
833  90
