254  12
254  27
285  68
287  74
289  5
301  98
310  0
332  52
332  67
332  94
353  51
354  34
354  45
356  57
356  62
362  91
365  39
379  95
384  91
386  45
392  12
392  15
393  27
395  35
399  11
402  70
405  3
405  48
407  91
411  16
418  51
420  45
423  34
424  4
430  91
432  54
432  65
434  15
441  95
446  50
450  35
454  91
480  91
516  39
524  98
529  68
530  5
531  74
533  95
536  94
538  12
540  27
546  49
546  98
550  23
552  74
553  0
553  24
560  28
564  36
564  71
565  98
569  69
570  20
570  47
575  4
583  94
584  24
584  74
588  1
589  88
589  98
597  81
601  47
602  20
611  28
636  98
641  31
647  88
649  29
655  36
656  71
673  98
689  81
691  24
694  98
700  51
709  4
709  74
712  94
714  68
716  5
716  20
716  98
717  47
721  91
724  51
726  45
736  95
738  35
738  88
738  91
739  98
743  19
743  34
743  72
745  68
747  67
750  11
750  15
751  45
751  52
756  91
758  81
759  3
759  48
760  38
764  12
766  27
773  19
773  72
781  91
788  94
809  95
