280  2
280  96
296  67
309  79
321  27
334  71
335  78
347  3
347  96
352  46
353  51
357  14
362  2
362  79
369  4
396  96
402  40
405  6
410  80
419  28
419  99
420  39
422  75
422  81
422  98
429  77
430  16
430  83
431  80
433  32
433  47
435  23
439  99
443  51
443  73
451  81
451  98
456  28
459  20
460  80
460  99
466  63
471  56
475  59
478  12
483  83
483  99
484  0
484  81
484  98
486  52
488  1
498  73
501  80
503  77
507  0
509  8
513  76
513  83
516  33
520  65
523  60
524  12
537  77
540  8
541  0
546  34
547  83
557  96
559  75
563  99
570  80
573  98
575  81
589  96
595  2
599  4
599  79
600  51
602  71
602  99
610  67
620  46
622  3
