295  43
307  21
311  67
354  9
361  43
369  21
393  67
404  49
406  14
409  53
415  91
419  76
421  43
426  49
431  14
435  37
437  53
440  61
441  91
444  34
449  17
453  37
455  25
456  1
456  54
458  64
459  44
462  85
463  17
463  62
463  86
472  42
475  25
475  54
477  34
477  62
479  15
480  45
488  42
491  78
493  30
494  62
495  65
496  93
497  26
499  88
499  94
500  35
503  3
503  28
503  45
507  42
509  30
510  36
512  58
512  65
514  12
516  88
517  18
517  26
518  57
523  70
524  36
527  30
527  58
529  35
530  89
531  42
532  12
533  65
535  3
535  88
539  28
540  36
542  93
543  26
544  58
544  94
546  45
548  78
549  30
555  88
557  28
561  42
561  65
562  70
563  62
568  17
569  25
569  54
575  15
577  37
579  35
579  51
582  17
584  62
587  49
587  91
588  64
589  14
590  44
592  53
594  21
595  43
595  86
597  67
600  76
602  85
602  90
604  51
607  9
620  21
