0 0.5 0.5 0
1 0.5 0.5 0
2 0.5 0.5 0
3 0.5 0.5 0
4 0.5 0.5 0
5 0.5 0.499993 4.75014e-09
6 0.5 0.5 0
7 0.5 0.5 0
8 0.5 0.5 0
9 0.5 0.5 0
10 0.5 0.5 0
11 0.5 0.5 0
12 0.5 0.5 0
13 0.5 0.5 0
14 0.5 0.5 0
15 0.5 0.5 0
16 0.5 0.5 0
17 0.5 0.5 0
18 0.5 0.5 0
19 0.5 0.499984 2.69949e-08
20 0.5 0.5 0
21 0.5 0.5 0
22 0.5 0.5 0
23 0.5 0.5 0
24 0.5 0.5 0
25 0.5 0.5 0
26 0.5 0.5 0
27 0.5 0.5 0
28 0.5 0.5 1.24505e-34
29 0.5 0.5 1.24505e-34
30 0.5 0.5 1.24505e-34
31 0.5 0.5 1.24505e-34
32 0.5 0.5 1.24505e-34
33 0.5 0.5 1.24505e-34
34 0.5 0.5 1.24505e-34
35 0.5 0.5 1.24505e-34
36 0.5 0.5 1.24505e-34
37 0.5 0.5 1.24505e-34
38 0.5 0.5 1.24505e-34
39 0.5 0.499588 1.69405e-05
40 0.5 0.5 1.24505e-34
41 0.5 0.5 1.24505e-34
42 0.5 0.5 2.49009e-34
43 0.5 0.5 2.49009e-34
44 0.5 0.5 2.49009e-34
45 0.5 0.5 2.49009e-34
46 0.5 0.5 2.49009e-34
47 0.5 0.5 2.49009e-34
48 0.5 0.5 2.49009e-34
49 0.5 0.499977 5.10237e-08
50 0.5 0.5 2.80135e-34
